0	0.78572925710980657
10	0.18860157176033576
20	0.11562428359661929
30	0.10659212695287193
40	0.11485089837555174
50	0.10638207476249725
60	0.10575019785392616
70	0.10530748358666209
80	0.10617177294737870
90	0.11025514568333630
100	0.10576174104019311
110	0.10629875401489292
120	0.10963494573687603
130	0.10491792741342094
140	0.11010136031133921
150	0.10277732152421221
160	0.10459768847653306
170	0.10214196800324568
180	0.10609178651790484
190	0.10168345212626971
200	0.10113358363299321
210	0.10132483755517527
220	0.10052350575787178
230	0.10064144221475978
240	0.10303488764510048
250	0.10031066714414485
260	0.10003565836175424
270	0.10011289652023948
280	0.10001810011499536
290	0.10331999511163872
300	0.09842252357507639
310	0.10290443362121067
320	0.09778281583212653
330	0.09884623866861042
340	0.09859255557490289
350	0.09879985187688010
360	0.10408803716513454
370	0.09794769075343088
380	0.10342372105566072
390	0.10360943620399184
400	0.10361868438812884
410	0.09536229339829447
420	0.09513570030281410
430	0.09775880911584557
440	0.11419173660353060
450	0.09461740895492635
460	0.09449443176927209
470	0.09360310119258590
480	0.09340912540633324
490	0.09306087925821173
500	0.09402148445566889
510	0.09884442922002792
520	0.09424357121871177
530	0.09417247941911971
540	0.09419127423372267
550	0.09192260990210391
560	0.09158011931998694
570	0.09291575182701399
580	0.09256577170435597
590	0.09127854878441420
600	0.09144760319884845
610	0.09744449566410454
620	0.08970657406619370
630	0.09006995716647682
640	0.09040525503981220
650	0.08906581357396619
660	0.08880044518637085
670	0.09506735095891897
680	0.08840601938306995
690	0.08801643528312601
700	0.09124180737921325
710	0.09080372061820792
720	0.09322431839216914
730	0.08930623534789403
740	0.08704082771489666
750	0.08845966925072078
760	0.08629647725188540
770	0.08719526022653407
780	0.08666445827383491
790	0.08947338904324158
800	0.09561402762340282
810	0.09701386387354377
820	0.08487017251865586
830	0.08786376698951166
840	0.08501559497792011
850	0.08392987325902555
860	0.08530276529172190
870	0.08369763431312074
880	0.08361271178786323
890	0.08671228342366767
900	0.08697348116586935
910	0.08780143749575678
920	0.08456888867931402
930	0.08294518600684282
940	0.08251788372559930
950	0.08210071726067948
960	0.08352282944378625
970	0.08161640469919137
980	0.08252191256585768
990	0.08165065713813167
1000	0.08374848055196119
1010	0.08645409240389591
1020	0.08282534456877083
1030	0.08079086502270334
1040	0.08050495885836159
1050	0.08069123411529172
1060	0.08205257868471795
1070	0.08006156743872962
1080	0.07966705381856878
1090	0.08175209032416805
1100	0.08664216810747764
1110	0.07885285106151187
1120	0.08327793470851753
1130	0.07867429393151680
1140	0.07918722296538258
1150	0.08045002771309377
1160	0.08006292533256866
1170	0.07792028709390279
1180	0.07783087527899249
1190	0.07749027917701265
1200	0.08494953510846415
1210	0.09379246562633678
1220	0.07946178330023193
1230	0.07747195507168485
1240	0.07655509965702627
1250	0.07789554475815286
1260	0.08767649119969748
1270	0.07876611157594789
1280	0.08418284036954266
1290	0.07581811321071046
1300	0.07730739322277126
1310	0.07755676686378242
1320	0.07525626301635452
1330	0.07616986749421982
1340	0.07504205773773721
1350	0.07512067703749578
1360	0.07549601713026001
1370	0.07429019820263395
1380	0.07499830711797816
1390	0.07391516364945759
1400	0.07410885268280916
1410	0.07372949947940861
1420	0.07397219575018749
1430	0.07384305863111162
1440	0.07358884334083590
1450	0.07332956875450546
1460	0.07581681673420064
1470	0.07283585141985234
1480	0.07345581426060263
1490	0.07415464599344669
1500	0.07314211491007680
1510	0.07199062859509704
1520	0.07209458365124498
1530	0.07195828686080986
1540	0.07194751944057326
1550	0.07149663013363963
1560	0.07172774541572016
1570	0.07102463759958816
1580	0.07228640514806429
1590	0.07299528447990490
1600	0.07056436690308029
1610	0.07042590325610146
1620	0.07042969404815415
1630	0.06996985398122030
1640	0.07304062107097360
1650	0.07040319618420954
1660	0.06985954520309318
1670	0.06959495620492601
1680	0.07175548734260502
1690	0.08140273569743689
1700	0.07084654348379653
1710	0.07228778531876995
1720	0.07305165999893727
1730	0.07068544961204731
1740	0.06842209393076525
1750	0.06849951889201224
1760	0.06880418019201089
1770	0.06928409441647750
1780	0.06791671120468054
1790	0.06766271805892991
1800	0.06867792294321673
1810	0.06788571821871922
1820	0.06747088774768771
1830	0.07081016098357044
1840	0.06909502980930522
1850	0.06768524972730447
1860	0.06808235825684007
1870	0.06685466833186222
1880	0.06675348292551793
1890	0.06697029784259671
1900	0.06641716993660569
1910	0.06709700672072444
1920	0.06635657051680569
1930	0.06887655846006084
1940	0.07414027104799094
1950	0.06627804666233733
1960	0.06562220500705905
1970	0.06505056086065297
1980	0.06547268853128418
1990	0.06812551439398906
